,date,title,source,contents,link
0,2020.01.01.,[인사] 경찰청 외,서울경제,이창우 ▶DGB대구은행 &lt;부점장급&gt;△경산공단영업부 금융지점장 곽보영 △성서영업부 금융〃 구은희 △황금동〃 권기욱 △본점PB1센터장 권순희 △여신기획부장 권태혁 △인재개발부 조사역 권혁재...,https://www.sedaily.com/NewsView/1YXH8UECMG
1,2020.01.01.,"구미시, 일자리 창출 기업 육성을 위한 펀드 조성",경상매일신문,"구미시는 지난해 12월 30일 경북도청에서 정부가 조성한 한국모태펀드의 출자사업을 통해 경상북도, DGB대구은행, 구미전자정보기술원 등이 참여하는 투자조합 결성을 위한 협약식을 가졌다.협약을 통해 결성되는...",http://www.ksmnews.co.kr/default/index_view_page.php?idx=277583&part_idx=298
2,2020.01.01.,◇DGB대구은행,경북매일신문,김종각 △대구혁신도시지점 한국가스공사점 금융지점장 김종호 △화성지점 금융지점장 김진해... 손장민 △대구2본부 센터장 송용래 △부울경본부 센터장 안준형 △부동산금융부 부장 양진석 △신탁연금부 부장 여규동...,http://www.kbmaeil.com/news/articleView.html?idxno=834709
3,2020.01.01.,"DGB대구은행, 수도권·대전·세종 기업영업 추진역 공개 모집",대경일보,해당지역 중기 ‘직접 찾아가는 영업 종합 금융 컨설팅 및 서류 제출 지원 DGB대구은행은 퇴직직원 채용을 통한 일자리 창출과 영업권역 확대 등을 위한 기업영업추진 전문역을 공개 채용한다고 2일 밝혔다. 이번 채용은...,http://www.dkilbo.com/news/articleView.html?idxno=201515
4,2020.01.01.,인사,대구신문,이창우 (DGB대구은행) ◇부점장급 이동 △경산공단영업부 금융지점장 곽보영 △성서영업부 금융지점장 구은희 △황금동지점 지점장 권기욱 △본점PB1센터 센터장 권순희 △여신기획부 부장 권태혁 △인재개발부 조사역...,http://www.idaegu.co.kr/news/articleView.html?idxno=297522
5,2020.01.01.,DGB금융그룹,경북도민일보,DGB금융지주 △DGB생명 파견 이균호 △HR·기업문화부 박성진 △시너지추진부 신일규 △재무전략부 이창우 DGB대구은행 △경산공단영업부 금융지점장 곽보영 △성서영업부 금융지점장 구은희 △황금동지점 지점장 권기욱...,http://www.hidomin.com/news/articleView.html?idxno=409589
6,2020.01.01.,[인사] DGB금융그룹,경북일보,□ DGB금융지주 △ DGB생명 파견 이균호 △HR·기업문화부 박성진 △ 시너지추진부 신일규 △재무전략부 이창우 □ DGB대구은행 &lt;부점장급&gt; △경산공단영업부 금융지점장 곽보영 △성서영업부 금융지점장 구은희...,http://www.kyongbuk.co.kr/news/articleView.html?idxno=2026002
7,2020.01.01.,[인사] 현대해상 ; 에셋플러스자산운용 ; DGB금융그룹 등,한국경제,이창우◇DGB대구은행&lt;부점장급&gt;▷경산공단영업부 금융지점장 곽보영▷성서영업부 금융지점장 구은희▷황금동지점장 권기욱▷본점PB1센터장 권순희▷여신기획부장 권태혁▷인재개발부 조사역 권혁재...,https://www.hankyung.com/society/article/2020010164381
8,2020.01.01.,[무등칼럼] 광주FC의 질주를 기대하며,무등일보,2019년 초 전용 구장인 DGB대구은행 파크가 개장하면서 폭발적으로 증가세를 보인 팬들의 호응이 컸다. 1만2천석 규모의 대구은행 파크에는 평균 1만명 대의 관중이 몰려들면서 2018년과 비교해 3배 이상의 구름 관중이...,http://www.honam.co.kr/article.php?aid=1577859422606330172
9,2020.01.01.,[인사] 부산소방본부/주택도시보증공사/DB손해보험 등,세이프타임즈,이창우 ◇ DGB대구은행 &lt;부점장급&gt; ▲ 경산공단영업부 금융지점장 곽보영 ▲ 성서영업부 금융지점장 구은희 ▲ 황금동지점장 권기욱 ▲ 본점PB1센터장 권순희 ▲ 여신기획부장 권태혁 ▲ 인재개발부 조사역 권혁재...,http://www.safetimes.co.kr/news/articleView.html?idxno=78958
10,2020.01.01.,[인사] DGB금융지주·대구은행 부점장급,매일신문,◆DGB금융지주 ▷DGB생명 파견 이균호 ▷HR·기업문화부 박성진 ▷시너지추진부 신일규 ▷재무전략부 이창우 ◆DGB대구은행 &lt;부점장급 전보&gt;▷경산공단영업부 금융지점장 곽보영 ▷성서영업부 금융지점장 구은희...,https://news.imaeil.com/Economy/2020010113213947862
11,2020.01.01.,[인사] DGB금융지주·대구은행,아주경제,김민석 기자 kms101@ajunews.com [DGB금융지주] ◇ 부점장급 이동 △DGB생명 파견 이균호 △HR·기업문화부 박성진 △시너지추진부 신일규 △재무전략부 이창우 [DGB대구은행] ◇ 부점장급 이동 △경산공단영업부 금융지점장...,http://www.ajunews.com/view/20200101140000399
12,2020.01.01.,[인사] DGB금융지주·DGB대구은행,서울파이낸스,◇부점장급 이동 ▲DGB생명 파견 이균호 ▲HR·기업문화부 박성진 ▲시너지추진부 신일규 ▲재무전략부... 김종각 ▲대구혁신도시지점 한국가스공사점 금융지점장 김종호 ▲화성지점 금융지점장 김진해 ▲부산영업부...,http://www.seoulfn.com/news/articleView.html?idxno=367523
13,2020.01.01.,[인사] DGB금융그룹,디지털데일리,"DGB금융그룹, 2020 상반기 정기인사 ◆ DGB금융지주 부점장급 이동 ▲DGB생명 파견 이균호 ▲HR·기업문화부 박성진 ▲시너지추진부 신일규 ▲재무전략부 이창우 ◆ DGB대구은행 부점장급 이동 ▲경산공단영업부 금융지점장...",http://www.ddaily.co.kr/news/article.html?no=190159
14,2020.01.01.,[인사] DGB금융그룹,쿠키뉴스,◇ DGB금융지주 ▲DGB생명 파견 이균호 ▲HR·기업문화부 박성진 ▲시너지추진부 신일규 ▲재무전략부 이창우 ◆ DGB대구은행 &lt;부점장급 이동&gt; ▲경산공단영업부 금융지점장 곽보영 ▲성서영업부 금융지점장 구은희...,http://www.kukinews.com/news/article.html?no=733291
15,2020.01.01.,[2020 당신의 퇴직연금은 안녕하십니까] 수익률 하락...노후 불안,메트로신문,"7%), DGB대구은행(1.7%), KB국민은행(1.71%), KB손보(1.82%), 제주은행(1.82%), 신한은행(1.83%), 한화생명(1.87%), 삼성생명(1.92%), 삼성화재(1.95%), 롯데손보(1.96%) 순이었다. 특히 KDB생명은 수익률이 0.07%에 그쳤고, 한화투자증권(0.44...",http://www.metroseoul.co.kr/news/newsview?newscd=2020010100026
16,2020.01.01.,<인사>DGB금융그룹(부점장급),경북신문,◆ DGB금융지주 ○ 부점장급 이동 ▲DGB생명 파견 이균호 ▲HR·기업문화부 박성진 ▲시너지추진부 신일규 ▲재무전략부 이창우 ◆ DGB대구은행 ○ 부점장급 이동 ▲경산공단영업부 금융지점장 곽보영 ▲성서영업부...,http://www.kbsm.net/default/index_view_page.php?idx=265135&part_idx=290
17,2020.01.01.,"DGB대구은행, 수도권·대전·세종 기업영업 추진역 공개 모집",경북신문,DGB대구은행이 퇴직직원 채용을 통한 일자리 창출과 영업권역 확대 등을 위한 기업영업추진 전문역을 공개 채용한다.이번 채용은 ‘움직이는 모바일 지점’의 형태로 금융 컨설팅이 필요한 중소기업을 직접 찾아가는...,http://www.kbsm.net/default/index_view_page.php?idx=265137&part_idx=326
18,2020.01.01.,<인사> DGB금융그룹,아시아투데이,◇ DGB금융지주&lt;부점장급&gt; △DGB생명 파견 이균호 △HR·기업문화부 박성진 △시너지추진부 신일규 △재무전략부 이창우 ◇ DGB대구은행&lt;부점장급&gt; △경산공단영업부 금융지점장 곽보영 △성서영업부 금융지점장 구은희...,http://www.asiatoday.co.kr/view.php?key=20200101010000057
19,2020.01.01.,[인사] DGB금융그룹,글로벌경제,◇DGB금융지주 ▲DGB생명 파견 이균호 ▲HR·기업문화부 박성진 ▲시너지추진부 신일규 ▲재무전략부 이창우 ◇ DGB대구은행 [부점장급 이동] ▲경산공단영업부 금융지점장 곽보영 ▲성서영업부 금융지점장 구은희...,http://www.getnews.co.kr/view.php?ud=2020010108550189635452780bb8_16
20,2020.01.01.,[인사]DGB금융그룹,뉴스1,= ◆DGB금융그룹 ◇DGB금융지주 ▷부점장급 ΔDGB생명 파견 이균호 ΔHR·기업문화부 박성진 Δ시너지추진부 신일규 Δ재무전략부 이창우 ◇DGB대구은행 ▷부점장급 Δ경산공단영업부 금융지점장 곽보영 Δ성서영업부...,http://news1.kr/articles/?3806342
21,2020.01.01.,[인사] DGB금융그룹,CEO스코어데일리,◇ DGB금융지주 △DGB생명 파견 이균호 △HR·기업문화부 박성진 △시너지추진부 신일규 △재무전략부 이창우 ◇ DGB대구은행 &lt;부점장급&gt; △경산공단영업부 금융지점장 곽보영 △성서영업부 금융지점장 구은희...,http://www.ceoscoredaily.com/news/article.html?no=64360
22,2020.01.01.,[인사] DGB금융그룹,포쓰저널,포쓰저널 염지은 ◇ DGB금융지주&lt;부점장급&gt; ▲ DGB생명 파견 이균호 ▲ HR·기업문화부 박성진 ▲ 시너지추진부 신일규 ▲ 재무전략부 이창우◇ DGB대구은행&lt;부점장급&gt; ▲ 경산공단영업부 금융지점장 곽보영 ▲ 성서영업부...,http://4th.kr/View.aspx?No=641986
23,2019.12.31.,<인사> DGB금융그룹,대구신문,◆ DGB금융지주 ◇부점장급 △ DGB생명 파견 이균호 △ HR·기업문화부 박성진 △ 시너지추진부 신일규 △ 재무전략부 이창우 ◆ DGB대구은행 ◇부점장급 △ 경산공단영업부 금융지점장 곽보영 △ 성서영업부 금융지점장...,http://www.idaegu.co.kr/news/articleView.html?idxno=297502
24,2019.12.31.,"[인사]DGB금융그룹, 2020 상반기 정기인사",국제뉴스,◆ DGB금융지주 ○ 부점장급 이동 ▲DGB생명 파견 이균호 ▲HR·기업문화부 박성진 ▲시너지추진부 신일규 ▲재무전략부 이창우 ◆ DGB대구은행 ○ 부점장급 이동 ▲경산공단영업부 금융지점장 곽보영...,http://www.gukjenews.com/news/articleView.html?idxno=1221337
25,2019.12.31.,[인사] DGB금융그룹,경북일보,◇ DGB금융지주 △DGB생명 파견 이균호 △HR·기업문화부 박성진 △시너지추진부 신일규 △재무전략부 이창우 ◇ DGB대구은행 △경산공단영업부 금융지점장 곽보영 △성서영업부 금융지점장 구은희 △황금동지점장 권기욱...,http://www.kyongbuk.co.kr/news/articleView.html?idxno=2025948
26,2019.12.31.,[인사]DGB금융그룹,아시아경제,◇DGB금융지주 ▲DGB생명 파견 이균호 ▲HR·기업문화부 박성진 ▲시너지추진부 신일규 ▲재무전략부 이창우 ◇DGB대구은행 &lt;부점장급 이동&gt; ▲경산공단영업부 금융지점장 곽보영 ▲성서영업부 금융지점장 구은희...,https://view.asiae.co.kr/article/2019123121235121407
27,2019.12.31.,[속보] 대구은행 등 DGB금융그룹 부점장급 인사…전보·신규임용,매일신문언론사 선정,◇DGB금융지주 ▶DGB생명 파견 이균호 ▶HR·기업문화부 박성진 ▶시너지추진부 신일규 ▶재무전략부 이창우 ◇DGB대구은행 &lt;부점장급&gt; ▶경산공단영업부 금융지점장 곽보영 ▶성서영업부 금융지점장 구은희...,https://news.imaeil.com/People/2019123121145285905
28,2019.12.31.,[인사] DGB금융그룹,글로벌이코노믹,◇ DGB금융지주 ▲ DGB생명 파견 이균호 ▲ HR·기업문화부 박성진 ▲ 시너지추진부 신일규 ▲ 재무전략부 이창우 ◇ DGB대구은행 &lt;부점장급&gt; ▲ 경산공단영업부 금융지점장 곽보영 ▲ 성서영업부 금융지점장 구은희...,http://www.g-enews.com/ko-kr/news/article/news_all/20191231203840787232d46c70f4_1/article.html
29,2019.12.31.,[인사] DGB금융그룹,컨슈머타임스,◇ DGB금융지주 &lt;부점장급&gt; DGB생명 파견 이균호 HR·기업문화부 박성진 시너지추진부 신일규 재무전략부 이창우 ◇ DGB대구은행 &lt;부점장급&gt; 경산공단영업부 금융지점장 곽보영 성서영업부 금융지점장 구은희 황금동지점장...,http://www.cstimes.com/?mod=news&act=articleView&idxno=325650
30,2019.12.31.,"2019시즌 K리그, 입장수입·객단가 역대 최고 기록...",이데일리,관중석을 가득 메운 DGB대구은행파크. 사진=프로축구연맹[이데일리 스타in 이석무 기자] 2019 K리그1 전체 입장수입이 2013년부터 K리그 입장수입을 집계한 이래 역대 최다 기록을 수립했다. 한국프로축구연맹...,http://starin.edaily.co.kr/news/newspath.asp?newsid=01748246622724096
31,2019.12.31.,[인사] DGB금융그룹,이뉴스투데이,◇ DGB금융지주 ▲ DGB생명 파견 이균호 ▲ HR·기업문화부 박성진 ▲ 시너지추진부 신일규 ▲ 재무전략부 이창우 ◇ DGB대구은행 &lt;부점장급&gt; ▲ 경산공단영업부 금융지점장 곽보영 ▲ 성서영업부 금융지점장 구은희...,http://www.enewstoday.co.kr/news/articleView.html?idxno=1358982
32,2019.12.31.,[인사] DGB금융그룹,연합뉴스,◇ DGB금융지주 ▲ DGB생명 파견 이균호 ▲ HR·기업문화부 박성진 ▲ 시너지추진부 신일규 ▲ 재무전략부 이창우 ◇ DGB대구은행 &lt;부점장급&gt; ▲ 경산공단영업부 금융지점장 곽보영 ▲ 성서영업부 금융지점장 구은희...,http://yna.kr/AKR20191231133400053?did=1195m
33,2019.12.31.,[인사]DGB금융그룹,이투데이,이투데이=박은평 기자 | ◇DGB금융지주 부점장급 이동 △DGB생명 파견 이균호 △HR·기업문화부 박성진 △시너지추진부 신일규 △재무전략부 이창우 ◇DGB대구은행 부점장급 이동 △경산공단영업부 금융지점장 곽보영...,http://www.etoday.co.kr/news/section/newsview.php?idxno=1840170
34,2019.12.31.,[인사]DGB금융그룹,메트로신문,◆DGB금융지주 ◇부점장급 이동 △DGB생명 파견 이균호 △HR·기업문화부 박성진 △시너지추진부 신일규 △재무전략부 이창우 ◆DGB대구은행 ◇부점장급 이동 △경산공단영업부 금융지점장 곽보영 △성서영업부 금융지점장...,http://www.metroseoul.co.kr/news/newsview?newscd=2019123100073
35,2019.12.31.,[인사] DGB대구은행,뉴스웍스,김종각 ▲대구혁신도시지점 한국가스공사점 금융지점장 김종호 ▲화성지점 금융지점장 김진해... 손장민 ▲대구2본부 센터장 송용래 ▲부울경본부 센터장 안준형 ▲부동산금융부 부장 양진석 ▲신탁연금부 부장 여규동...,http://www.newsworks.co.kr/news/articleView.html?idxno=422550
36,2019.12.31.,[인사]DGB금융지주·대구은행,이데일리,○DGB금융지주 ◇이동 &lt;부점장급&gt; △DGB생명 파견 이균호 △HR·기업문화부 박성진 △시너지추진부 신일규 △재무전략부 이창우 ○DGB대구은행 ◇이동 &lt;부점장급&gt; △경산공단영업부 금융지점장 곽보영 △성서영업부...,http://www.edaily.co.kr/news/newspath.asp?newsid=02742086622724096
37,2019.12.31.,(인사)DGB대구은행,뉴스토마토,김종각 △대구혁신도시지점 한국가스공사점 금융지점장 김종호 △화성지점 금융지점장 김진해... 손장민 △대구2본부 센터장 송용래 △부울경본부 센터장 안준형 △부동산금융부 부장 양진석 △신탁연금부 부장 여규동...,http://www.newstomato.com/ReadNews.aspx?no=943002
38,2019.12.31.,[인사] DGB금융지주,아시아타임즈,◇DGB금융지주 ▲DGB생명 파견 이균호 ▲HR·기업문화부 박성진 ▲시너지추진부 신일규 ▲재무전략부 이창우 ◇ DGB대구은행 &lt;부점장급 이동&gt; ▲경산공단영업부 금융지점장 곽보영 ▲성서영업부 금융지점장 구은희...,https://www.asiatime.co.kr/news/newsview.php?ncode=1065605160293447
39,2019.12.31.,[인사]DGB금융그룹·DGB대구은행,머니투데이,◆DGB금융지주 ◇이동 ▷부점장급 △DGB생명 파견 이균호 △HR·기업문화부 박성진 △시너지추진부 신일규 △재무전략부 이창우 ◆DGB대구은행 ◇이동 ▷부점장급 △경산공단영업부 금융지점장 곽보영 △성서영업부...,http://news.mt.co.kr/mtview.php?no=2019123118182538717
40,2019.12.31.,[인사] DGB금융지주·대구은행,한국금융신문,◆ DGB금융지주 ○ 부점장급 이동 △DGB생명 파견 이균호 △HR·기업문화부 박성진 △시너지추진부 신일규 △재무전략부 이창우 ◆ DGB대구은행 ○ 부점장급 이동 △경산공단영업부 금융지점장 곽보영 △성서영업부...,http://www.fntimes.com/html/view.php?ud=2019123118155686588a55064dd1_18
41,2019.12.31.,[인사] DGB금융그룹,뉴스클레임,"DGB금융그룹, 2020 상반기 정기인사 ◆ DGB금융지주 ○ 부점장급 이동 ▲DGB생명 파견 이균호 ▲HR·기업문화부 박성진 ▲시너지추진부 신일규 ▲재무전략부 이창우 ◆ DGB대구은행 ○ 부점장급 이동 ▲경산공단영업부...",http://www.newsclaim.co.kr/news/articleView.html?idxno=3458
42,2019.12.31.,[인사] DGB대구은행,연합인포맥스,김종각 ▲대구혁신도시지점 한국가스공사점 금융지점장 김종호 ▲화성지점 금융지점장 김진해... 손장민 ▲대구2본부 센터장 송용래 ▲부울경본부 센터장 안준형 ▲부동산금융부 부장 양진석 ▲신탁연금부 부장 여규동...,http://news.einfomax.co.kr/news/articleView.html?idxno=4063643
43,2019.12.31.,[인사] DGB금융그룹,이코노믹리뷰,◆ DGB금융지주 ◇ 부점장급 이동 DGB생명 파견 이균호 HRㆍ기업문화부 박성진 시너지추진부 신일규 재무전략부 이창우 ◆ DGB대구은행 ◇ 부점장급 이동 경산공단영업부 금융지점장 곽보영 성서영업부 금융지점장 구은희...,http://www.econovill.com/news/articleView.html?idxno=381493
44,2019.12.31.,프로축구 대구 ‘전용구장 효과’…올해 입장수입 FC서울 이어 2위,한겨레,이 자료에 따르면 ‘디지비(DGB)대구은행파크’ 전용구장 열풍을 몰고온 대구FC가 22억2325만원의 입장 수입을 올린 것으로 돼 있다. 전체 1위 FC서울(38억8430만원)에 뒤진 2위이지만 시민구단이 수원 삼성...,http://www.hani.co.kr/arti/sports/soccer/922725.html
45,2019.12.31.,"DGB금융, DGB캐피탈·DGB신용정보 수장 교체 '왜'",시사위크,DGB금융지주는 DGB캐피탈 대표이사에 서정동 전 DGB대구은행 마케팅본부장 및 수도권본부장을 선임했다. DGB신용정보 대표에는 박대면 전 DGB대구은행 부울경 본부장을 발탁했다. 이 가운데 이재영 DGB캐피탈 대표와...,http://www.sisaweek.com/news/articleView.html?idxno=129517
46,2019.12.31.,연말연시 해외여행 하시려면···은행권 외화 송금·환전 이벤트 알아보세요,아주경제,DGB대구은행도 웨스턴유니온 해외송금 수수료를 달러 기준 송금액이 500달러 이하일 경우 기존 10~40달러에서 10달러로 약 60~75%의 인하율을 적용했습니다. 송금액이 3000~7000달러일 때 98~280달러이던 송금수수료는...,http://www.ajunews.com/view/20191230091825927
47,2019.12.31.,[2019 금융권 이슈⑤-끝] 오픈뱅킹·저금리 시대…행장 '안정' 임원진 '더 젊...,한국금융신문,DGB금융지주는 김태오 회장이 마련한 차기 행장 육성 프로그램 'DGB Potential Academy'에 따라 첫 차기 행장 후보... 대구은행에서는 최초로 외부 여성 준법감시인 구은미 변호사를 영입하기도 했다. 임원진은 쇄신한 반면...,http://www.fntimes.com/html/view.php?ud=2019123111524872198a55064dd1_18
48,2019.12.31.,[더벨]증권 키우기 나선 DGB·BNK…핵심은 '비이자',더벨,"3분기 말 중 대구은행과 DGB생명의 비이자부문에서 각각 254억원, 110억원의 영업손실을 발생했으나 하이투자증권이 574억원의 영업이익을 내면서 전체 그룹 비이자 영업이익은 240억원을 기록했다. 은행과 보험에서...",http://www.thebell.co.kr/front/free/contents/news/article_view.asp?key=201912261641381800103368
49,2019.12.31.,"DGB대구은행, 수도권·대전·세종 기업영업 추진역 공개 모집",프라임경제,DGB대구은행(은행장 김태오)은 퇴직직원 채용을 통한 일자리 창출과 영업권역 확대 등을 위한 기업영업추진 전문역을 공개 채용한다고 밝혔다. 본 채용은 '움직이는 모바일 지점'의 형태로 금융 컨설팅이 필요한...,http://www.newsprime.co.kr/news/article.html?no=488689
50,2019.12.31.,"시민구단 롤 모델, 대구FC 가보니",kbc광주방송,"【 기자 】 1만 2천석 규모로 국내 전용구장 중 가장 작지만, 가장 관중 친화적이란 평가를 받는 DGB대구은행파큽니다. 관중석과 그라운드의 거리가 7m에 불과해 박진감 넘치는 경기를 생생하게 즐길 수 있습니다. 지붕도...",http://ikbc.co.kr/kor/news?mode=view&nwCd=main_news_05&menuId=56_65_76&nwid=354112
51,2019.12.31.,"구미시, 일자리 창출 기업 육성을 위한 펀드 조성",글로벌경제,"구미시 30억원 출자, 154억원 규모의 투자조합 결성 협약 구미시는 30일 경북도청 화랑실에서 정부가 조성한 한국모태펀드의 출자사업을 통해 경상북도, DGB대구은행, 구미전자정보기술원 등이 참여하는 투자조합 결성을...",http://www.getnews.co.kr/view.php?ud=20191231043637811977ee6d05b2_16
52,2019.12.31.,"경북도, 154억 규모 '케이엔 지방상생일자리창출 투자조합' 결성",뉴스핌,"경상북도와 구미시, DGB대구은행, 구미전자정보기술원, ㈜케이앤투자파트너스가 30일 도청 회의실에서 '케이앤 지방상생 일자리창출 투자조합' 결성을 위한 협약을 체결하고 도내 기술력이 우수한 기업과 성장...",http://www.newspim.com/news/view/20191230001237
53,2019.12.31.,‘겨울’ 지나 ‘봄’ 찾아온 2019년 한국 축구,노컷뉴스,대구는 K리그 인기 흥행의 최전선에서 더 많은 축구팬을 DGB대구은행파크로 불러모았다. 덕분에 K리그에는 경기력뿐 아니라 팬 유치에 적극적으로 나서는 여러 팀의 경쟁에 불이 붙었다. K리그의 인기 상승은...,https://www.nocutnews.co.kr/news/5266013
54,2019.12.31.,차기 대구은행장 3파전…황병욱·김윤국·임성훈,세계일보,"대구은행 제공 DGB금융지주는 최근 그룹임원후보추천위원회(임추위)를 열어 차기 대구은행장 압축 후보군(쇼트리스트)으로 황병욱 부행장보, 김윤국 부행장보, 임성훈 부행장보 등 3명을 결정했다고 30일 밝혔다. 앞서...",http://www.segye.com/content/html/2019/12/30/20191230502375.html?OutUrl=naver
55,2019.12.31.,경북도 ‘지방상생 일자리창출 투자조합’ 결성,동아일보,"구미시와 DGB대구은행, 구미전자정보기술원, 창업투자회사 ㈜케이앤투자파트너스가 참여했다. 투자는 펀드 형태로 총 154억 원을 조성해 8년간 운영한다. 친환경자동차를 비롯해 소재, 에너지·화학, 항공산업...",http://www.donga.com/news/article/all/20191230/99021171/1
56,2019.12.31.,[경제계 인사]DGB캐피탈 서정동 대표이사 선임,동아일보,"DGB금융그룹은 30일 DGB캐피탈 신임 대표이사에 서정동 DGB대구은행 마케팅본부장 및 수도권본부장을, DGB신용정보 대표에는 박대면 대구은행 부울경본부장을 선임했다. ◇DGB금융그룹 ＜선임＞ △지주 준법감시인...",http://www.donga.com/news/article/all/20191230/99021590/1
57,2019.12.31.,"경북도, 유망 중소·벤처기업 발굴 투자 추진",경북일보,"이날 협약식에는 구미시장, DGB대구은행장, 구미전자정보기술원장, (주)케이앤투자파트너스 대표이사가 참석했다. 이번 협약으로 경북도와 구미시, DGB대구은행, 구미전자정보기술원, (주)케이앤투자파트너스가...",http://www.kyongbuk.co.kr/news/articleView.html?idxno=2025827
58,2019.12.31.,"[인터뷰] 김태오 DGB 금융그룹 회장 ""전략적·글로벌 마인드 지향""",경북일보,"지난 27일 DGB대구은행장 최종 후보군 3명이 결정됐다. 황병욱 부행장보, 김윤국 부행장보, 임성훈 부행장보이다. DGB금융은 국내 금융권 최초 CEO육성프로그램을 도입, 후보군을 선정했다. 김태오 DGB 금융 그룹 회장 겸...",http://www.kyongbuk.co.kr/news/articleView.html?idxno=2025849
59,2019.12.30.,"시민구단 롤 모델, 대구FC 가보니",kbc광주방송,"지금 화면으로 보시는 것은 대구FC의 홈 구장인 DGB대구은행파크, 일명 '대팍'입니다. 대구FC는 광주FC와 같은 시민구단인데요. 하지만 경기장부터 시작해 대구시의 지원 등 많은 부분에 있어서 차이가 납니다....",http://ikbc.co.kr/kor/news?mode=view&nwCd=main_news_02&menuId=56_65_73&nwid=354095
60,2019.12.30.,"경북도, 유망 중소ㆍ벤처 기업에 직접 지원",경상매일신문,"'조합'에는 경북도, 구미시, DGB대구은행, 구미전자정보기술원, ㈜K&amp;투자파트너스가 참여한다.이들 기관들은 공동으로 출자하고 투자펀드를 조성해 도내 주력 및 선도 산업에 투자할 계획이다. 이번 펀드는 정부 주도의...",http://www.ksmnews.co.kr/default/index_view_page.php?idx=277479&part_idx=298
61,2019.12.30.,"DGB, 5060에 재취업 기회…기업영업추진 전문역 채용",경상매일신문,DGB대구은행은 퇴직직원 채용을 통한 일자리 창출과 영업권역 확대 등을 위한 기업영업추진 전문역을 공개 채용한다. 채용은 ‘움직이는 모바일 지점’의 형태로 금융 컨설팅이 필요한 중소기업을 직접 찾아가는 영업...,http://www.ksmnews.co.kr/default/index_view_page.php?idx=277441&part_idx=291
62,2019.12.30.,"道, 154억 펀드 조성 `유망기업 밀어준다`",경북신문,"이날 협약식에는 구미시장, DGB대구은행장, 구미전자정보기술원장, (주)케이앤투자파트너스 대표이사가 참석했다. 이번 협약으로 경북도와 구미시, DGB대구은행, 그리고 구미전자정보기술원, (주)케이앤투자파트너스가...",http://www.kbsm.net/default/index_view_page.php?idx=265072&part_idx=320
63,2019.12.30.,"대구銀, 기업영업추진 전문역 공채",대구신문,DGB대구은행은 퇴직직원 채용을 통한 일자리 창출과 영업권역 확대 등을 위한 기업영업추진 전문역을 공개 채용한다고 30일 밝혔다. 이번 채용은 '움직이는 모바일 지점'의 형태로 금융 컨설팅이 필요한 중소기업을 직접...,http://www.idaegu.co.kr/news/articleView.html?idxno=297454
64,2019.12.30.,"경북도, 내년 유망 중소기업 발굴 투자 총력",경북매일신문,"협약식에는 구미시장, DGB대구은행장, 구미전자정보기술원장, (주)케이앤투자파트너스 대표이사가 참석했다. 경상북도와 구미시, DGB대구은행, 그리고 구미전자정보기술원, (주)케이앤투자파트너스가 공동으로 출자하고...",http://www.kbmaeil.com/news/articleView.html?idxno=834650
65,2019.12.30.,"대구은행, 수도권·대전·세종 기업영업추진 전문역 공채",경북매일신문,DGB대구은행(은행장 김태오)은 수도권·대전·세종 기업영업추진 전문역을 공개 채용한다고 30일 밝혔다. 이번 채용은 '움직이는 모바일 지점'의 형태로 금융 컨설팅이 필요한 중소기업을 직접 찾아가는 영업 인원을...,http://www.kbmaeil.com/news/articleView.html?idxno=834553
66,2019.12.30.,"구미시, 일자리 창출 기업 육성을 위한 펀드 조성",NSP통신,"구미시 30억원 출자, 154억원 규모의 투자조합 결성 협약 백진호 기자, 구미시는 30일 경상북도청 화랑실에서 정부가 조성한 한국모태펀드의 출자사업을 통해 경상북도, DGB대구은행, 구미전자정보기술원 등이 참여하는...",http://www.nspna.com/news/?mode=view&newsid=402549
67,2019.12.30.,"경북도, 154억원 규모 ‘케이앤 지방상생 일자리창출 투자조합’ 결성",NSP통신,"이날 협약식은 구미시장, DGB대구은행장, 구미전자정보기술원장, 케이앤투자파트너스 대표이사가 참석한 가운데 경상북도와 구미시, DGB대구은행, 그리고 구미전자정보기술원, 케이앤투자파트너스가 공동으로...",http://www.nspna.com/news/?mode=view&newsid=402558
68,2019.12.30.,"경북도, 154억원 규모 '케이앤 지방상생 일자리창출 투자조합' 결성",대경일보,"협약에 따라 도와 구미시, DGB대구은행, 구미전자정보기술원, (주)케이앤투자파트너스가 공동으로 출자하는 투자펀드를 조성한다. 이 펀드는 정책적 산업육성, 일자리 창출, 중소벤처기업 육성 등 출자기관의 정책목적...",http://www.dkilbo.com/news/articleView.html?idxno=201330
69,2019.12.30.,"경북도, 154억원 규모 '일자리 창출 투자조합' 결성",천지일보,"지방 상생 업무협약식 개최 지역경제 활성화 위해 지원 경북도가 30일 구미시와 DGB대구은행, 구미전자정보기술원,㈜케이앤투자파트너스와 함께 '일자리 창출 투자조합'을 결성했다고 밝혔다. 경북도는 이날...",http://www.newscj.com/news/articleView.html?idxno=695443
70,2019.12.30.,"경북도, 154억원 규모 ‘케이앤 지방상생 일자리창출 투자조합’ 결성",브레이크뉴스,"이날 협약식에는 구미시장, DGB대구은행장, 구미전자정보기술원장, (주)케이앤투자파트너스 대표이사가 참석했다. 이번 협약으로 경상북도와 구미시, DGB대구은행, 그리고 구미전자정보기술원, (주)...",http://www.breaknews.com/701254
